id,donor_id,prod_smiles,ald_smiles,prod_arc,prod_mem,ald_arc,ald_mem,thermal_prod,thermal_ald,charge_prod,charge_ald,label_stored,new_scaffold_split
70313,70313,N=C(C=CC=C(Cl)C=CC(N)=O)c1ccc(C(=O)C(O)c2ccc(C(=N)C=CC=C(Cl)C=CC(N)=O)c(F)c2)cc1F,N=C(\C=C/C=C(Cl)/C=C/C(N)=O)c1ccc(C=O)cc1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0703/geom.tar.zst,xyz/p000013.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0703/geom.tar.zst,ald_xyz/a000062.xyz,0.3091868270259965,-19.86949443869,0,0,-5.593108498983329,train
20146,20146,O=C(c1cc([Se]c2ccccc2)ccc1F)C(O)c1cc([Se]c2ccccc2)ccc1F,O=Cc1cc([Se]c2ccccc2)ccc1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0201/geom.tar.zst,xyz/p000046.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0201/geom.tar.zst,ald_xyz/a000083.xyz,0.2498419473589876,0.1106700011560022,0,0,1.7624782733034463,train
188652,188652,O=C(c1ccc(F)cc1)c1cc2c(cc1-c1ccc(C(=O)C(O)c3ccc(-c4cc5c(cc4C(=O)c4ccc(F)cc4)OCCO5)o3)o1)OCCO2,O=Cc1ccc(-c2cc3c(cc2C(=O)c2ccc(F)cc2)OCCO3)o1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1886/geom.tar.zst,xyz/p000052.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1886/geom.tar.zst,ald_xyz/a000074.xyz,0.4283883791679841,0.1911511420750002,0,0,,test
10908,10908,O=C(c1c(Cl)cccc1N1CCOCC1)C(O)c1c(Cl)cccc1N1CCOCC1,O=Cc1c(Cl)cccc1N1CCOCC1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0109/geom.tar.zst,xyz/p000008.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0109/geom.tar.zst,ald_xyz/a000068.xyz,0.3290499411530021,0.1449667907480005,0,0,,train
41275,41275,CCCCc1nn(-c2ccc(C(F)(F)F)cn2)cc1C(=O)C(O)c1cn(-c2ccc(C(F)(F)F)cn2)nc1CCCC,CCCCc1nn(-c2ccc(C(F)(F)F)cn2)cc1C=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0412/geom.tar.zst,xyz/p000075.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0412/geom.tar.zst,ald_xyz/a000032.xyz,0.3967373052250025,0.1812494109070002,0,0,,train
98012,98012,O=C(NCc1cn(-c2cc3c(cc2[N+](=O)[O-])NC(C(=O)C(O)C2Nc4cc([N+](=O)[O-])c(-n5cnc(CNC(=O)Nc6ccccc6F)c5)cc4N=C2C(=O)O)C(C(=O)O)=N3)cn1)Nc1ccccc1F,O=CC1Nc2cc([N+](=O)[O-])c(-n3cnc(CNC(=O)Nc4ccccc4F)c3)cc2N=C1C(=O)O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0980/geom.tar.zst,xyz/p000012.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0980/geom.tar.zst,ald_xyz/a000088.xyz,0.4828748602499786,0.2238979837430008,0,0,,validation
117760,117760,CC(C)(C)OC(=O)N(CCCCN)CCC(=O)C(O)CCN(CCCCN)C(=O)OC(C)(C)C,CC(C)(C)OC(=O)N(CCC=O)CCCCN,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1177/geom.tar.zst,xyz/p000060.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1177/geom.tar.zst,ald_xyz/a000012.xyz,0.581625063629005,0.2725763723839947,0,0,0.4538097568800603,test
61264,61264,Cc1c2cc(O)ccc2c(F)c2cc(C(=O)C(O)c3ccc4c(C)c5cc(O)ccc5c(F)c4c3)ccc12,Cc1c2cc(O)ccc2c(F)c2cc(C=O)ccc12,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0612/geom.tar.zst,xyz/p000064.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0612/geom.tar.zst,ald_xyz/a000053.xyz,0.3208319101820081,-4.783210027961999,0,0,,train
181966,181966,COc1ccccc1C1CNCCN1C1CCNCC1(Oc1ccc(C(F)(F)F)cc1)C(=O)C(O)C1(Oc2ccc(C(F)(F)F)cc2)CNCCC1N1CCNCC1c1ccccc1OC,COc1ccccc1C1CNCCN1C1CCNCC1(C=O)Oc1ccc(C(F)(F)F)cc1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1819/geom.tar.zst,xyz/p000066.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1819/geom.tar.zst,ald_xyz/a000040.xyz,0.8233531937950147,0.3884725418069905,0,0,,validation
76187,76187,CNCc1c(C(=O)C(O)c2c(CNC)c(OC)c3cc(Cc4ccc(F)cc4)cnc3c2O)c(O)c2ncc(Cc3ccc(F)cc3)cc2c1OC,CNCc1c(C=O)c(O)c2ncc(Cc3ccc(F)cc3)cc2c1OC,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0761/geom.tar.zst,xyz/p000087.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0761/geom.tar.zst,ald_xyz/a000047.xyz,0.5422916439320034,0.2531809693400078,0,0,,train
121382,121382,O=C(C(O)C(Cc1ccccc1)C(O)C1SCCCS1)C(Cc1ccccc1)C(O)C1SCCCS1,O=C[C@@H](Cc1ccccc1)[C@@H](O)C1SCCCS1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1213/geom.tar.zst,xyz/p000082.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1213/geom.tar.zst,ald_xyz/a000095.xyz,0.4672268372620038,0.2192416648810038,0,0,,test
186233,186233,Nc1ccc(-c2cccc(F)c2C(=O)C(O)c2c(F)cccc2-c2ccc(N)cc2)cc1,Nc1ccc(-c2cccc(F)c2C=O)cc1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1862/geom.tar.zst,xyz/p000033.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1862/geom.tar.zst,ald_xyz/a000052.xyz,0.2866762553980067,0.1241756445160007,0,0,5.590966726357699,train
104939,104939,CN(C)c1cc2nn(C3CCC(C(=O)C(O)C4CCC(n5cc6cc(-c7ccc(C(F)(F)F)nc7C(N)=O)c(N(C)C)cc6n5)CC4)CC3)cc2cc1-c1ccc(C(F)(F)F)nc1C(N)=O,CN(C)c1cc2nn(C3CCC(C=O)CC3)cc2cc1-c1ccc(C(F)(F)F)nc1C(N)=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1049/geom.tar.zst,xyz/p000039.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1049/geom.tar.zst,ald_xyz/a000016.xyz,0.6907145754250053,0.3300619062880088,0,0,,train
152493,152493,COc1c(CC(C)C)cccc1C(F)(F)C(=O)C(O)C(F)(F)c1cccc(CC(C)C)c1OC,COc1c(CC(C)C)cccc1C(F)(F)C=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1524/geom.tar.zst,xyz/p000093.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1524/geom.tar.zst,ald_xyz/a000033.xyz,0.4138265690580027,0.1928477653909937,0,0,,train
48691,48691,O=C(c1cc(-c2ccc3c(c2)CC(N(CC(O)c2ccc(Cl)cc2)C(=O)O)CC3)ccc1F)C(O)c1cc(-c2ccc3c(c2)CC(N(CC(O)c2ccc(Cl)cc2)C(=O)O)CC3)ccc1F,O=Cc1cc(-c2ccc3c(c2)C[C@@H](N(C[C@H](O)c2ccc(Cl)cc2)C(=O)O)CC3)ccc1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0486/geom.tar.zst,xyz/p000091.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0486/geom.tar.zst,ald_xyz/a000086.xyz,0.6557718654059954,-34.86601324833901,0,0,4.651161653641065,train
117758,117758,CC(CC(=O)C(O)CC(C)CC1(OS(C)(=O)=O)CC1)CC1(OS(C)(=O)=O)CC1,C[C@H](CC=O)CC1(OS(C)(=O)=O)CC1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1177/geom.tar.zst,xyz/p000058.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1177/geom.tar.zst,ald_xyz/a000063.xyz,0.3809623919499927,0.1735120342329992,0,0,-0.2965423647852359,train
37224,37224,O=C(CC1CN(C(=O)c2ccc(F)c(F)c2Cc2ccc(I)cc2F)C1)C(O)CC1CN(C(=O)c2ccc(F)c(F)c2Cc2ccc(I)cc2F)C1,O=CCC1CN(C(=O)c2ccc(F)c(F)c2Cc2ccc(I)cc2F)C1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0372/geom.tar.zst,xyz/p000024.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0372/geom.tar.zst,ald_xyz/a000080.xyz,0.4300289719260206,0.1945265000699976,0,0,,test
16047,16047,O=C(CC1CC=CC1=O)C(O)CC1CC=CC1=O,O=CCC1CC=CC1=O,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0160/geom.tar.zst,xyz/p000047.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0160/geom.tar.zst,ald_xyz/a000074.xyz,0.1941007669230003,0.0797686511540014,0,0,3.950497523005036,train
113935,113935,Cc1cc2ccccc2c(C(=O)C(O)c2nc(C)cc3ccccc23)n1,Cc1cc2ccccc2c(C=O)n1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1139/geom.tar.zst,xyz/p000035.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1139/geom.tar.zst,ald_xyz/a000051.xyz,0.2530706355530014,0.1123719549510013,0,0,,train
46480,46480,CC(C)(C)C#Cc1ccc(N2CCN(c3cccc(C(=O)C(O)c4cccc(N5CCN(c6ccc(C#CC(C)(C)C)cn6)CC5)c4C(F)(F)F)c3C(F)(F)F)CC2)nc1,CC(C)(C)C#Cc1ccc(N2CCN(c3cccc(C=O)c3C(F)(F)F)CC2)nc1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0464/geom.tar.zst,xyz/p000080.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0464/geom.tar.zst,ald_xyz/a000003.xyz,0.6796841269559764,0.3224128973230051,0,0,,train
136228,136228,Cn1cc(Sc2c(F)cc(C(=O)C(O)c3cc(F)c(Sc4cnn(C)c4)c(F)c3)cc2F)cn1,Cn1cc(Sc2c(F)cc(C=O)cc2F)cn1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1362/geom.tar.zst,xyz/p000028.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1362/geom.tar.zst,ald_xyz/a000038.xyz,0.2241237524170003,0.0982181989260055,0,0,,train
124216,124216,CCOC(=O)CC(=O)Cn1cc(Cn2cc(C(=O)C(O)c3cn(Cc4cn(CC(=O)CC(=O)OCC)nn4)c4ccccc34)c3ccccc32)nn1,CCOC(=O)CC(=O)Cn1cc(Cn2cc(C=O)c3ccccc32)nn1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1242/geom.tar.zst,xyz/p000016.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1242/geom.tar.zst,ald_xyz/a000031.xyz,0.5079569339300178,36.210468428502,0,0,,validation
43895,43895,N#Cc1cc(Cl)cc(Oc2c(Cl)ccc(CC(=O)C(O)Cc3ccc(Cl)c(Oc4cc(Cl)cc(C#N)c4)c3F)c2F)c1,N#Cc1cc(Cl)cc(Oc2c(Cl)ccc(CC=O)c2F)c1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0438/geom.tar.zst,xyz/p000095.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0438/geom.tar.zst,ald_xyz/a000051.xyz,0.2559279679719992,0.1061916319290006,0,0,,train
196755,196755,O=C(c1cc(OC(F)(F)F)c([N+](=O)[O-])cc1S(=O)(=O)Cl)C(O)c1cc(OC(F)(F)F)c([N+](=O)[O-])cc1S(=O)(=O)Cl,O=Cc1cc(OC(F)(F)F)c([N+](=O)[O-])cc1S(=O)(=O)Cl,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1967/geom.tar.zst,xyz/p000055.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1967/geom.tar.zst,ald_xyz/a000075.xyz,0.1080246392229753,0.037074347767998,0,0,,train
116860,116860,Cc1ccc(C=C(C#N)COc2ccccc2C(=O)C(O)c2ccccc2OCC(C#N)=Cc2ccc(C)cc2)cc1,Cc1ccc(C=C(C#N)COc2ccccc2C=O)cc1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1168/geom.tar.zst,xyz/p000060.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1168/geom.tar.zst,ald_xyz/a000048.xyz,0.4251891533519938,-11.789192165925996,0,0,,train
82482,82482,C=C1NC(C)=NC(C)=C1CCC(=O)N(CC(=O)C(O)CN(C(=O)CCC1=C(C)N=C(C)NC1=C)c1cccc(F)c1NC)c1cccc(F)c1NC,C=C1NC(C)=NC(C)=C1CCC(=O)N(CC=O)c1cccc(F)c1NC,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0824/geom.tar.zst,xyz/p000082.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0824/geom.tar.zst,ald_xyz/a000003.xyz,0.6231735044829918,0.291844980063999,0,0,,validation
180396,180396,COc1cc(C(=O)C(O)c2cc(OC)[nH]c(=O)c2OC(F)(F)F)c(OC(F)(F)F)c(=O)[nH]1,COc1cc(C=O)c(OC(F)(F)F)c(=O)[nH]1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1803/geom.tar.zst,xyz/p000096.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1803/geom.tar.zst,ald_xyz/a000015.xyz,0.1547324174189981,0.0651518069979957,0,0,,train
124071,124071,COc1cc2c(c(OC)c1)C1(C)CCC(C(=O)C(O)C3CCC4(C)c5c(cc(OC)cc5OC)CCC4C3)CC1CC2,COc1cc2c(c(OC)c1)[C@@]1(C)CCC(C=O)C[C@H]1CC2,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1240/geom.tar.zst,xyz/p000071.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1240/geom.tar.zst,ald_xyz/a000043.xyz,0.646520265028002,0.3075016994609996,0,0,,train
152443,152443,O=C(C(O)C(F)(F)Cc1cccc(C(F)(F)F)c1)C(F)(F)Cc1cccc(C(F)(F)F)c1,O=CC(F)(F)Cc1cccc(C(F)(F)F)c1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1524/geom.tar.zst,xyz/p000043.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1524/geom.tar.zst,ald_xyz/a000059.xyz,0.2003424064229904,0.0867934203620066,0,0,-7.248437178348356,train
99707,99707,COc1c(F)cc(C(CBr)C(=O)C(O)C(CBr)c2cc(F)c(OC)c(OCC3CC3)c2F)c(F)c1OCC1CC1,COc1c(F)cc(C(C=O)CBr)c(F)c1OCC1CC1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0997/geom.tar.zst,xyz/p000007.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0997/geom.tar.zst,ald_xyz/a000033.xyz,0.4005807572570035,0.181067937078005,0,0,,train
73072,73072,COc1nc(C(=O)C(O)c2ccc(OCCC3CC(F)(F)C3)c(OC)n2)ccc1OCCC1CC(F)(F)C1,COc1nc(C=O)ccc1OCCC1CC(F)(F)C1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0730/geom.tar.zst,xyz/p000072.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0730/geom.tar.zst,ald_xyz/a000048.xyz,0.3982393776989994,0.1829273253949992,0,0,,train
56253,56253,O=C(c1c(-c2ccc(Cl)cc2)[nH]c2c(F)ccc(F)c12)C(O)c1c(-c2ccc(Cl)cc2)[nH]c2c(F)ccc(F)c12,O=Cc1c(-c2ccc(Cl)cc2)[nH]c2c(F)ccc(F)c12,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0562/geom.tar.zst,xyz/p000053.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0562/geom.tar.zst,ald_xyz/a000066.xyz,0.2713098627789918,5.014585806360003,0,0,,train
64350,64350,CC(C)(C)OC(=O)N(CC1=C(C(F)(F)F)CCN=C1)c1ncc(C(=O)C(O)c2cnc(N(CC3=C(C(F)(F)F)CCN=C3)C(=O)OC(C)(C)C)nc2)cn1,CC(C)(C)OC(=O)N(CC1=C(C(F)(F)F)CCN=C1)c1ncc(C=O)cn1,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0643/geom.tar.zst,xyz/p000050.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_0643/geom.tar.zst,ald_xyz/a000004.xyz,0.5323812178409923,0.2516189801850004,0,0,,test
185111,185111,COc1ccc(C(NC(=O)OC(C)(C)C)C(=O)C(O)C(NC(=O)OC(C)(C)C)c2ccc(OC)c(F)c2)cc1F,COc1ccc(C(C=O)NC(=O)OC(C)(C)C)cc1F,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1851/geom.tar.zst,xyz/p000011.xyz,/gpfs/scratch1/shared/schen3/benzoin-dg-restored/data/cross_benzoin/bde_homo_product_featurize_20260902/chunk_1851/geom.tar.zst,ald_xyz/a000067.xyz,0.4687326436540076,0.2134720619559971,0,0,,train
