pair_key,abs_orientation_gap
AAPBMQVDCKNNHC-UHFFFAOYSA-N__GGZPZDJSVLDLJP-ZJSXRUAMSA-N,3.4698486185738493
AAPZLZBELODCSI-UHFFFAOYSA-N__KKAAMPPUIIKDFE-UHFFFAOYSA-N,0.1361117550637183
AAQKVLYTJVQZSB-UHFFFAOYSA-N__QDBGOCHBPSTZNA-KJXMEXGPSA-N,1.165425315960294
AARAIFZDFDNWOI-UHFFFAOYSA-N__SMNOAVYQMJCROC-UHFFFAOYSA-N,0.6737116474881156
AARNHUGPSQEGKV-UHFFFAOYSA-N__BFMMIRHVWMOVAF-UHFFFAOYSA-N,0.9685234951930513
AATNMAVQQCTDRP-VQHVLOKHSA-N__FOYALLQRIMFHOZ-KTQQKIMGSA-N,6.652734637544526
AAUCLWNSYZIGGQ-UHFFFAOYSA-N__HWGHMDWEDIPVGC-SIYBWXAISA-N,0.7467281880974981
AAURBKJLMIEESN-UHFFFAOYSA-N__VXMIQHFKGGMRRU-VXNXSFHZSA-N,1.6002960923560545
AAURBKJLMIEESN-UHFFFAOYSA-N__ZGNCHBYVQHKLQO-CZFGXCISSA-N,1.9547065738577332
AAVPTODIUYKSAC-HXUWFJFHSA-N__ZNJSTQDPBPQCDI-UHFFFAOYSA-N,3.187411101363047
AAXFMNPASDVBAJ-UHFFFAOYSA-N__MYMFZHIQEKCCAP-KRWDZBQOSA-N,0.4350604357463592
AAXXCMCYTSEHAJ-UHFFFAOYSA-N__FOLXOGLBZBQDBY-UHFFFAOYSA-N,2.9829534919021095
AAXXCMCYTSEHAJ-UHFFFAOYSA-N__VRSCJOIOJAFDAB-UHFFFAOYSA-N,0.3819455519630237
AAXXJEOAOOYTLU-UHFFFAOYSA-N__ZRKCFYFNQQKTEO-QABMSTFYSA-N,0.767409240496129
AAYMVLCQHHMEBI-UHFFFAOYSA-N__CPRFCDPXUGZXCZ-UHFFFAOYSA-N,0.4054796987112108
ABACDAVPCSQDHD-UHFFFAOYSA-N__HXKSVCAKZSMLBM-UHFFFAOYSA-N,0.13951941826735403
ABAGBPUXYIJNBR-UHFFFAOYSA-N__MKUOKILZGUXPLK-HNNXBMFYSA-N,6.762785165868495
ABBJZGFTGJXEFF-NRFANRHFSA-N__UHIIEVZNTMPDKA-UHFFFAOYSA-N,1.3011028774869566
ABDJRKSCTMVOOR-UHFFFAOYSA-N__CNSNWLAAJWUWGJ-UHFFFAOYSA-N,0.351192534071891
ABEGFTOQWDEXGT-RZHJWEHMSA-N__WAEQSZYTTWLNEC-UHFFFAOYSA-N,0.9980260678126847
ABEIQKKRURMJFW-UHFFFAOYSA-N__STRUYXPOVPTRAD-UHFFFAOYSA-N,0.5124275078248892
ABFKKQZLJNAQPW-UHFFFAOYSA-N__JORMNTPUVVLJKP-UHFFFAOYSA-N,0.23141751254591236
ABFOSAMDGDQJQF-UHFFFAOYSA-N__DBXJHIRENAUZKX-UHFFFAOYSA-N,1.528149373843275
ABFQQMRSABZSCF-UHFFFAOYSA-N__GJEUUXABWUIOGT-UHFFFAOYSA-N,1.913559980877455
ABHNJAJFVWIUOX-UHFFFAOYSA-N__PLJHSYHHNMQORK-UHFFFAOYSA-N,0.7938422367825151
ABICZYYAZMFGGC-UHFFFAOYSA-N__RBNWKHIEXIBUCM-UHFFFAOYSA-N,0.11899003427856147
ABINVHURJSXGOJ-UHFFFAOYSA-N__CFEVRHMKXOYAGW-UHFFFAOYSA-N,3.904012538287268
ABINVHURJSXGOJ-UHFFFAOYSA-N__OCFOHYSFCASGKY-UHFFFAOYSA-N,0.2206972230342239
ABJWROUJBMZZTL-LBPRGKRZSA-N__JOQJLAHOIHWUID-MRVPVSSYSA-N,1.7674166165291867
ABJWROUJBMZZTL-LBPRGKRZSA-N__JVMCXFYYHVLQMZ-UHFFFAOYSA-N,3.6609461978918336
ABKKZLNJZQABSV-UHFFFAOYSA-N__JWAOICVAAKDSBT-QCPYJRRCSA-N,4.463281532834278
ABKKZLNJZQABSV-UHFFFAOYSA-N__PWJUCWPZJIBVNQ-UHFFFAOYSA-N,2.012666922689464
ABKYCVDVDLUYCC-UHFFFAOYSA-N__KNMMZWGGJDRXDG-LBPRGKRZSA-N,3.3985619647940846
ABLUHBDTSLIOBS-UHFFFAOYSA-N__HCSSTOCEIKJNBZ-QHCPKHFHSA-N,0.2840294570907418
ABLUHBDTSLIOBS-UHFFFAOYSA-N__QHOMRJMTTDZJMZ-UHFFFAOYSA-N,0.8054322785096679
ABMAWPRTPYBBDU-UHFFFAOYSA-N__ADCIHVFLVVBMPF-UHFFFAOYSA-N,3.098430094580189
ABMAWPRTPYBBDU-UHFFFAOYSA-N__MGXGHUYBTSQJGQ-UHFFFAOYSA-N,6.02043620630905
ABMMDXSWGUTJBP-RTKIROINSA-N__JCAFSHATCSGWGL-UHFFFAOYSA-N,0.3302304530838729
ABNBALMNGGQBBL-UHFFFAOYSA-N__ADSJHOSBGNLJEL-UHFFFAOYSA-N,1.1513813620767386
ABNXIJCZTHKHTD-UHFFFAOYSA-N__FUBJXNSFZFRZEX-UHFFFAOYSA-N,0.2465163913378623
ABOXFOWNDLKGDY-UHFFFAOYSA-N__NXGKVVURTBJAHD-UHFFFAOYSA-N,3.747742290904273
ABQIERQXAUMNCS-UHFFFAOYSA-N__LPHSMVIFRNPKCM-UHFFFAOYSA-N,0.6746663218994078
ABRZCARSULLJFY-VTFYNWKKSA-N__AQSPFRDDMRLIFF-UHFFFAOYSA-N,2.968986676572414
ABTPCJVAZOVCKS-UHFFFAOYSA-N__GRGMDSNNAOXEPK-UHFFFAOYSA-N,0.741173851878302
ABTPFJKSCLBYCH-UHFFFAOYSA-N__SRTRCXRXAOZRLI-FQRUVTKNSA-N,3.5752303827427134
ABTSFONOOYTLRY-UHFFFAOYSA-N__PNHAXCIHPMYNGT-UOHPWTHRSA-N,0.7512393299045987
ABTSFONOOYTLRY-UHFFFAOYSA-N__RCYQIDUQCUPGBN-UHFFFAOYSA-N,5.298462182815574
ABUJEYPXSUXJNJ-UHFFFAOYSA-N__CAIHEBHJSATMRT-UHFFFAOYSA-N,3.3748138441436986
ABUNLQHETHDPHV-UHFFFAOYSA-N__GSENCJMBRHNBOI-UHFFFAOYSA-N,1.0986019798743687
ABUNLQHETHDPHV-UHFFFAOYSA-N__LUXVUDQPUDMSDN-UHFFFAOYSA-N,2.3541796329074067
ABUOFLMDAODFCK-UHFFFAOYSA-N__FKHOTSHJOZZIGQ-WIOYSNFSSA-N,0.7112119742056962
ABUZJCPYSCQXPA-UHFFFAOYSA-N__PTGUBAWBZSKPAK-UHFFFAOYSA-N,0.006954771474568577
ABXCABAFMUGXHR-YAVATZFESA-N__VQUNUIXTJSTSPF-UHFFFAOYSA-N,0.1550273042614454
ABYCPGYHUTUAIB-UHFFFAOYSA-N__LKAISGMGRTWEDW-UHFFFAOYSA-N,0.5603284516189304
ABYCPGYHUTUAIB-UHFFFAOYSA-N__ZWAJDQXQVFJJTE-MRXNPFEDSA-N,0.35747552762120227
ABZGGDBWPOTKLM-UHFFFAOYSA-N__PHKSIVKLKYAKMO-UHFFFAOYSA-N,0.13646092899831697
ABZYXOYCHFTGCQ-UHFFFAOYSA-N__JIUCFHYHXVNZMU-KNLXMLHCSA-N,2.499707791636827
ACALSWRHTCVTTN-GMAHTHKFSA-N__GTXQCQYMTNKKLA-NXHRZFHOSA-N,2.4565738459576374
ACAONXZDXPNIAX-UHFFFAOYSA-N__OXOOWXZSVLMKRI-UHFFFAOYSA-N,1.2177511974532527
ACBDAJRWKXDVSW-UHFFFAOYSA-N__ZHSNFVKXVRQGKU-UHFFFAOYSA-N,0.9042200223906933
ACBUKTMFSKGPNK-UHFFFAOYSA-N__GJVXVNGJUZRUBJ-UHFFFAOYSA-N,1.6641957998307277
ACCASOPLYAEKLG-UHFFFAOYSA-N__QRDXPJDKBLBYAZ-UHFFFAOYSA-N,2.378092246157378
ACCHDBFUTDLHCB-UHFFFAOYSA-N__YEUQKAAPKZLCJO-UHFFFAOYSA-N,0.6604047846478673
ACCZHYMSOGXQNP-UHFFFAOYSA-N__JBJBZOUBGMLWEA-UHFFFAOYSA-N,1.0776723178883474
ACDFLXLRGXEDPD-WUMKDDEVSA-N__WAPVIPSEMTXBAN-UHFFFAOYSA-N,1.3719577382586494
ACDQAXPYPRYXIJ-UHFFFAOYSA-N__NJCQVOQYIFIQJT-UHFFFAOYSA-N,1.9596562154036317
ACEWBUCHHXLAPU-CQSZACIVSA-N__CDWAODSLFNDDEM-VIFPVBQESA-N,1.0574465986243307
ACFCJNZSJSCCHG-UHFFFAOYSA-N__RDPLLISALAFJCW-UHFFFAOYSA-N,0.4854347155485599
ACGCXIANOSUGIS-UHFFFAOYSA-N__MBYIGERHWALVKZ-UHFFFAOYSA-N,3.221934488940448
ACHRQUZKSNXNFS-UHFFFAOYSA-N__CGJFUPKHNBCZFP-UHFFFAOYSA-N,0.13595005606346255
ACHWKVVBZRANAV-UHFFFAOYSA-N__PGZBNGCPXDHVGZ-UHFFFAOYSA-N,1.0291727142369456
ACHZYQKSEPHLFE-UHFFFAOYSA-N__RMPZPDNSMGBBAE-UHFFFAOYSA-N,4.917829295074702
ACHZYQKSEPHLFE-UHFFFAOYSA-N__XXNPXJBHIXESHD-SFHVURJKSA-N,1.9577399775078193
ACIGJOAODOXWNX-UHFFFAOYSA-N__RVJAUWQYXGOTJO-UHFFFAOYSA-N,0.5068607055479577
ACINYDOWIONHTG-UHFFFAOYSA-N__TVHHOOSYJUHLTR-UHFFFAOYSA-N,0.32061572249692555
ACJINRWHOBJLNS-UHFFFAOYSA-N__VPFZNMBIEBYLCT-BSYVCWPDSA-N,5.660965866106752
ACKLMSYSJQUZLQ-UHFFFAOYSA-N__WLBDZKYKWLIUBT-UHFFFAOYSA-N,1.0993041089736537
ACLBTJCUYMJBFH-UHFFFAOYSA-N__FAYNOYXSTREXGS-UHFFFAOYSA-N,0.804606706965592
ACLJTFSOUPNWJP-UHFFFAOYSA-N__LISBROQBHTXNCV-UHFFFAOYSA-N,2.0341667320125563
ACLJTFSOUPNWJP-UHFFFAOYSA-N__YXKNIFJIKZPMRB-UHFFFAOYSA-N,1.4377490905934651
ACMHCEYCNRURST-UHFFFAOYSA-N__MIOWCLFTUUSRGK-DHBOJHSNSA-N,1.3641636990049033
ACMNDOIJSHLOHL-UHFFFAOYSA-N__WIFMIURQPURGNR-UHFFFAOYSA-N,0.2346486522937442
ACNGYLNZSDFJNQ-UHFFFAOYSA-N__YDEXGEHXUJAYOE-UHFFFAOYSA-N,1.489949833259349
ACNJJWGXZLMAAX-UHFFFAOYSA-N__QTEGOEDAZWDAHU-UHFFFAOYSA-N,0.8143588239673852
ACOHBOYWJJJVIN-DIAVIDTQSA-N__PAFCBKONYJRSJP-SECBINFHSA-N,0.043595238338861364
ACOWOZLZMNLPNA-UHFFFAOYSA-N__HNWOYLKVSXOVCR-UHFFFAOYSA-N,0.4475456386213806
ACOYESLDSKWYBS-UHFFFAOYSA-N__MRHGOAKYYORQGQ-UHFFFAOYSA-N,0.3993239819088603
ACPBSWCRLZZQHU-CQSZACIVSA-N__BXPDTSSMWOBJED-UHFFFAOYSA-N,6.589770591789039
ACPDOIZRMKVOKL-UHFFFAOYSA-N__CDJVEGNQNSKOTD-UHFFFAOYSA-N,0.2714060202338189
ACPDVQWJOBDFHZ-UHFFFAOYSA-N__PVIXQGFNOQMMSD-UHFFFAOYSA-N,0.8840211178143804
ACQGGUOVNFZREX-UHFFFAOYSA-N__LABRQNXFWMNTNO-UHFFFAOYSA-N,2.3625007749608735
ACRHGADKNXBRPM-UHFFFAOYSA-N__KPMLRYKECGYVLU-UHFFFAOYSA-N,2.8185102996724787
ACTMTAXYFOQEHO-UHFFFAOYSA-N__YCLVIXVRCXZJIL-VOTSOKGWSA-N,1.526219082912382
ACTRFBJHLBZIQS-UHFFFAOYSA-N__OXUXTSIQURESTD-UHFFFAOYSA-N,2.305242148441576
ACUBISZOWPMWTJ-LXGUWJNJSA-N__WBFVRKITCFZXHX-UHFFFAOYSA-N,0.6832924988055677
ACUFKUOHNWDRSW-UHFFFAOYSA-N__MEMVSDNVZCYQQI-UHFFFAOYSA-N,0.017011408971955078
ACUPXNVLUHGAOX-UHFFFAOYSA-N__ICQQXIOUGCNISQ-UHFFFAOYSA-N,0.652783674806444
ACUUMRNYKDFRNN-UHFFFAOYSA-N__JHVCISCKZSQLRN-UHFFFAOYSA-N,0.20168946194138737
ACUUWDZYZLDIFD-HXUWFJFHSA-N__KPKOWHXAXXIABV-UHFFFAOYSA-N,2.0532197931820004
ACUUWDZYZLDIFD-HXUWFJFHSA-N__RYGUDLAKJCRHCE-UHFFFAOYSA-N,0.09882744502479701
ACVIWPZWEJAKIQ-UHFFFAOYSA-N__HCNWEIUNQPINOR-UHFFFAOYSA-N,5.186487969773415
ACVIWPZWEJAKIQ-UHFFFAOYSA-N__YNYJRBPXHOYDFH-UHFFFAOYSA-N,0.5425562831671495
ACWASDPGAVYCNI-JKUQZMGJSA-N__ZLGMULQFLDCPSQ-UHFFFAOYSA-N,4.454159804869546
ACYPOTSANLBOMT-UHFFFAOYSA-N__AYSOKEIYCBJOBR-UHFFFAOYSA-N,7.019451988995002
ACZJGYFKGHTPQP-QMMMGPOBSA-N__NLBKNIIYSVUKEI-UHFFFAOYSA-N,0.9552413563648989
ADACZSUCPQRGNU-OQMKEHIESA-N__MTUYEWKXSIOKJY-UHFFFAOYSA-N,0.11593914692781304
ADAHSFUNEGDELH-UHFFFAOYSA-N__MLJOIBHBZJHYQG-UHFFFAOYSA-N,0.8531345804167669
ADBHRKSAERMERV-UHFFFAOYSA-N__CQRJEENALXPBOZ-UHFFFAOYSA-N,0.955243181881752
ADBLMNLNYNTAPM-UHFFFAOYSA-N__PSXYCYGJAKFFCZ-UHFFFAOYSA-N,2.114092866396425
ADBSSVVOVMYQBS-UHFFFAOYSA-N__CZPAPCRPTMXBPO-UHFFFAOYSA-N,0.13930485408658644
ADBYFNZZIXXIRW-UHFFFAOYSA-N__NUHACAOFRQIFNA-UHFFFAOYSA-N,0.008786207992748096
ADCWLDJVQOXFEI-UHFFFAOYSA-N__OKLCTRPDBUSJCY-UHFFFAOYSA-N,3.953660552963216
ADDNDYGTXADGMI-UHFFFAOYSA-N__GSUZNVDPQFSOFE-UHFFFAOYSA-N,0.3526634340980648
ADEKXUHMTOMEFI-UHFFFAOYSA-N__FBPYDEFREGPRFX-UHFFFAOYSA-N,2.4282459101128953
ADEYWPGYARPRGH-UHFFFAOYSA-N__CLXLHRPEXYUQIC-UHFFFAOYSA-N,1.6042212692783853
ADFZEYKCEYBOCG-UHFFFAOYSA-N__URKOSLXZTAGXBV-UHFFFAOYSA-N,1.406103087355754
ADGANWRKACYJBR-UHFFFAOYSA-N__CQTGEBITGKWDDW-PWRODBHTSA-N,1.4316552504688453
ADHBLDNDBXICKQ-UHFFFAOYSA-N__CJSVADUOCSVARA-UHFFFAOYSA-N,0.13799315884259444
ADHJHCGBDBRJMB-UHFFFAOYSA-N__FRRGHLYWKKAGKB-UHFFFAOYSA-N,1.341776413414789
ADIHVKJNUPTHMC-UHFFFAOYSA-N__NNPMYVSGQGKWAT-UHFFFAOYSA-N,0.8614542213472101
ADIXIWZPJIRSLB-UHFFFAOYSA-N__FXPGXEFCMZHWPO-ZBJKULKASA-N,0.08174682591960458
ADKRIPFKSYYVKA-UHFFFAOYSA-N__IHVIFUGAQCYWTG-UHFFFAOYSA-N,1.805988653956188
ADLFMFYZAYNEJH-ZDUSSCGKSA-N__JERJKPJKPOTZBK-UHFFFAOYSA-N,4.3437920610730805
ADMULDGSPVYURD-UHFFFAOYSA-N__CBTBZBUZUGINBM-QIUSFHBQSA-N,0.5846322985779238
ADOKPQZLVXUFSL-UHFFFAOYSA-N__QNADEOCUZQFGIJ-UHFFFAOYSA-N,0.26456102276144944
ADONCDFFNZWCJU-UHFFFAOYSA-N__XOTYHJHAEAFDAR-UHFFFAOYSA-N,1.256414069852854
ADPNCGPHHZFMFA-OZRXBMAMSA-N__GOEQPJQRLUCBRO-UHFFFAOYSA-N,2.191401828675146
ADPNCGPHHZFMFA-OZRXBMAMSA-N__WYBSUCRXCMYEPR-UHFFFAOYSA-N,3.166016889486147
ADQGLAIXRRVLSO-GOSISDBHSA-N__NZZDDVABHZIMNE-UHFFFAOYSA-N,1.9701631737834198
ADQRPMMEDBKEHT-UHFFFAOYSA-N__PSTKEOZTVODBQB-UHFFFAOYSA-N,1.340827550816143
ADQUOYWHPBPDAM-UHFFFAOYSA-N__DOJZSEYEQKWUSI-UHFFFAOYSA-N,2.568026684244724
ADRGAMGAOGQURY-UHFFFAOYSA-N__MUCDMOSJKNVFKY-UHFFFAOYSA-N,0.01580928496813705
ADSHOHGGBNDKGZ-UHFFFAOYSA-N__BYYJVXIHKXHWIS-YMXDCFFPSA-N,3.113370028984548
ADSVZXUVABNAMI-UHFFFAOYSA-N__PZEIIUHZHUOFLF-UHFFFAOYSA-N,0.3160112457026778
ADSVZXUVABNAMI-UHFFFAOYSA-N__UYSYPNSPNXAZDF-UHFFFAOYSA-N,0.41830952298627816
ADTINJBDUWSAIZ-UHFFFAOYSA-N__JRZJFEQKCBDLMY-UHFFFAOYSA-N,0.574795540631944
ADUPKHCVWOYVGQ-UHFFFAOYSA-N__KXPALOZGRGUSSO-OKILXGFUSA-N,0.6836734185822255
ADVFQPBCIIZSAG-UHFFFAOYSA-N__CQYNJFCWUGGPHJ-LRDDRELGSA-N,0.7539405488177602
ADVFSLDPOJWURS-UHFFFAOYSA-N__LCGCZSNNKBYREC-UHFFFAOYSA-N,0.24526492834101443
ADVXYBOSLPKGCP-UHFFFAOYSA-N__JOIFAUQPMLGBDT-UHFFFAOYSA-N,3.5711212642281254
ADWLCNLUYCAUHF-LEWJYISDSA-N__HBANGLHDWQPAHZ-UHFFFAOYSA-N,1.119464455954672
ADWLCNLUYCAUHF-LEWJYISDSA-N__RTHCMFVOZHACHF-UHFFFAOYSA-N,0.5652019848333367
ADWSFKXHBAUKKO-UHFFFAOYSA-N__BDZSNXFYQFYOSR-UHFFFAOYSA-N,2.165409949626186
ADWSFKXHBAUKKO-UHFFFAOYSA-N__GDMZDFSLJSKWLF-FLOOPIEZSA-N,1.385570511820752
ADXSDAIZPWMHJI-UHFFFAOYSA-N__MDXZZIYKDYVICU-UHFFFAOYSA-N,0.0905701951406766
ADYUCDPZHKJYQL-UHFFFAOYSA-N__YAUIKRRHHMSHEE-UHFFFAOYSA-N,3.2136015294818723
ADYXAXDADSXUTK-UHFFFAOYSA-N__ZWJRFEVODHOXJP-CQSZACIVSA-N,0.8277110033351338
ADZJUSDHHBITNJ-UHFFFAOYSA-N__CLUZJNAVOBOOSC-UHFFFAOYSA-N,3.3033756594954564
ADZUEEUKBYCSEY-UHFFFAOYSA-N__JHPMLTHUAXOULM-OICBGKIFSA-N,1.45972521446644
AEAYPCKDEZKJMI-UHFFFAOYSA-N__ARMMOBIBMUPBCM-DSENJUOYSA-N,0.016973184631897453
AEBIAZWAHXFFQW-UHFFFAOYSA-N__UWSCRBDFIUWCBX-SNVBAGLBSA-N,0.5416483525015084
AECBRRBZPHMDGU-UHFFFAOYSA-N__FAPKTLKSMZVKPX-UHFFFAOYSA-N,0.35996117934891203
AECOZXIESBKISG-UHFFFAOYSA-N__XFIRVUJOMSZQER-UHFFFAOYSA-N,2.3493253301772175
AECQZMXEHNJXAW-UHFFFAOYSA-N__JFIYOKKXTJNENS-UHFFFAOYSA-N,1.145167408327561
AEDNYXRSBOBNQI-UHFFFAOYSA-N__FSGBQTJLFMKVHQ-UHFFFAOYSA-N,0.6942093269843712
AEDPMGFHBBBQEC-WJTDDFOZSA-N__AGTHUJMZBCNPGE-UHFFFAOYSA-N,2.0348593277906826
AEEHOAJPKIBCLJ-UHFFFAOYSA-N__LANSWQSXJDUPKJ-QIFXQWQBSA-N,1.9094721715165832
AEEHOAJPKIBCLJ-UHFFFAOYSA-N__YHJVYCXRIWOBKO-UHFFFAOYSA-N,0.13768033886951336
AEEWUJXEVQKGMS-UHFFFAOYSA-N__RLQFWGVWXUUTIJ-UHFFFAOYSA-N,1.5565174153564678
AEEWUJXEVQKGMS-UHFFFAOYSA-N__YYCQRWDSMUIVEY-UHFFFAOYSA-N,1.0036969502421478
AEFTWIDSNNLFJR-UHFFFAOYSA-N__HDFMZZJRWJZGFT-UCFIKWKYSA-N,2.039970674987919
AEFTWIDSNNLFJR-UHFFFAOYSA-N__ZNCUMMHRSMYNDK-YJHHQHARSA-N,0.3703624931231908
AEHCXKOGKVGSAN-UHFFFAOYSA-N__YLSSTRIOVWPHQQ-UHFFFAOYSA-N,1.8292514431154125
AEHMGHZFYICHCR-VMPITWQZSA-N__LJMTWUXXJDSWMN-UHFFFAOYSA-N,0.6580542178486706
AEHRXQDJQVVMOH-HZPDHXFCSA-N__UMXRAJZATIVFES-UHFFFAOYSA-N,6.246363245203563
AEHUPPQANQECAE-UHFFFAOYSA-N__TZUCJOPSEMQWKD-ZDUSSCGKSA-N,0.19578559673474327
AEHWVNPVEUVPMT-UHFFFAOYSA-N__RMPLNSNKMJHINB-UHFFFAOYSA-N,0.17599205910566718
AEIBZDJBMOMZEZ-RMIITELYSA-N__BSQVJNCDUAEBNR-UHFFFAOYSA-N,0.30336891548675027
AEIBZDJBMOMZEZ-RMIITELYSA-N__YOMCWYYNGBBADL-UHFFFAOYSA-N,3.9465322504128784
AEIKTVJUQLLRHX-UHFFFAOYSA-N__ZVLIXBGVERUKJK-BJNYLTPZSA-N,0.8621492708636573
AEIUPKPXAXYRCV-UHFFFAOYSA-N__HIGLHSPKXDKFBQ-UHFFFAOYSA-N,2.198429211489323
AEIWYBLEPZWGQR-SNVBAGLBSA-N__YDXKXLGLFFSVEE-UHFFFAOYSA-N,1.0379070782153241
AEIXQAVPLJCLNO-UHFFFAOYSA-N__MSNHTRZXYPAICC-UHFFFAOYSA-N,1.5014486246375442
AEJHTIQRQRXSAN-QMMMGPOBSA-N__JTQJGLVODARYEB-UHFFFAOYSA-N,0.7567107952247176
AEKCKRXSIYHVHX-UHFFFAOYSA-N__PSIYHWKVLFJLDR-UHFFFAOYSA-N,2.2525828837973854
AEKVOUCGJRKQFW-UHFFFAOYSA-N__SODMBVMQHFMWIX-UHFFFAOYSA-N,4.797776492505752
AEKZSMDESAXKHK-BUSXIPJBSA-N__JRTABIVAXJBWQA-UHFFFAOYSA-N,4.238683156208518
AELGVOWBYZGSGF-UHFFFAOYSA-N__VDQMOEGKAWKJQN-UHFFFAOYSA-N,0.5785679064036433
AELWFTTUYQVJJG-UHFFFAOYSA-N__SSUZAJVJRVCRBO-UHFFFAOYSA-N,0.09672562444843713
AEMGFIKSJBPXOM-UHFFFAOYSA-N__RLRWUFVCWYXNHO-UHFFFAOYSA-N,0.5352399188458232
AENOSELUAOJMGQ-UHFFFAOYSA-N__ZPMKHSRLVOETCV-UHFFFAOYSA-N,0.775167701802089
AEOGXVSMLJFUSS-UHFFFAOYSA-N__JFOHSFXZSPCNIZ-UHFFFAOYSA-N,2.207117424245328
AEOIZHSEXJLPEA-UHFFFAOYSA-N__DSTJTQAKRNPWFU-UHFFFAOYSA-N,4.08478899028345
AEOKDHLYMXKUPO-UHFFFAOYSA-N__RTNLWAOFOOAHLT-UHFFFAOYSA-N,0.14198772396603943
AEOMWHIIQMSPLH-LQWHRVPQSA-N__AHLKGAUBZKDFPI-UHFFFAOYSA-N,1.6205955700653192
AEPYMMPLKGNMAN-HNNXBMFYSA-N__IQAQDCSPZPRHMO-GFCCVEGCSA-N,2.2530524445815767
AEQLRKFXMLFUHR-UHFFFAOYSA-N__GFZDBDKVICWVNR-GXTWGEPZSA-N,3.2671283265838875
AERBPVKCWDAIIB-UHFFFAOYSA-N__JASFYLCGBIKWNT-ZDUSSCGKSA-N,2.9175311923651845
AERORUZSLZRNSK-UHFFFAOYSA-N__IPTMVLHUTWVYGZ-SFVWDYPZSA-N,2.08106500929783
AERVDSZVYPTPAP-UHFFFAOYSA-N__RZVRPNPEKVOYOJ-MSOLQXFVSA-N,1.9864779386770466
AETJOTRLDOTELW-UHFFFAOYSA-N__MRPVAUSTBIFPGN-UHFFFAOYSA-N,1.7720553144130624
AETMIAIHKAJSTL-UHFFFAOYSA-N__HKUWXKNBFWXRTH-SJORKVTESA-N,0.2305809469316502
AEUAEKWETBCJCF-GOTSBHOMSA-N__DDADBIYXHOKLBY-UHFFFAOYSA-N,0.7390132989985334
