id,donor_id,acceptor_id,donor_smiles,acceptor_smiles,smiles,reaction_type,is_homo,xtb_optimized,error,xyz_file,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,adch_ketC,adch_ketO,adch_carbC,adch_hydO,adch_hydH,adch_fukui_plus_ketC,adch_fukui_minus_ketC,adch_fukui_plus_carbC,adch_fukui_minus_carbC,qtaim_rho_CO_ket,qtaim_lap_CO_ket,qtaim_ell_CO_ket,qtaim_rho_CC_new,qtaim_lap_CC_new,qtaim_ell_CC_new,qtaim_rho_HB,G_donor,G_acceptor,G_xtb,dG_xtb_kcal,G_donor_gxtb,G_acceptor_gxtb,G_gxtb,dG_gxtb_kcal
RXHVCZOZQGEBRY-OGHNNQOOSA-N__VQPWDHVRAGORSQ-KGLIPLIRSA-N,RXHVCZOZQGEBRY-OGHNNQOOSA-N,VQPWDHVRAGORSQ-KGLIPLIRSA-N,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@](O2)(CO[Si](C)(C)C(C)(C)C)C=O)O,COC1=CC=C(C=C1)[C@@H]2CCC[C@@H](O2)CC=O,COc1ccc(C2CCCC(CC(O)C(=O)C3(CO[Si](C)(C)C(C)(C)C)OC(n4cc(C)c(=O)[nH]c4=O)CC3O)O2)cc1,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0003/xyz_prod/prod_RXHVCZOZQGEBRY-OGHNNQOOSA-N__VQPWDHVRAGORSQ-KGLIPLIRSA-N.xyz,-134.145320727419,-10.1124,-7.6982,2.4142,6.8722,0.5227,-3.69745,3.17475,2.153104,11.548,0.222235,-0.335821,0.098482,-0.469366,0.336527,1.861862,0.967346,0.990816,0.064804,-0.001904,0.03145,0.066708,-0.002392,-0.000566,-0.001479,-0.001826,50.6387,82.6984,79.8529,11.1375,4.2903,8.6755,880.4076,21.0772,4.2009,37.9349,146.7087,,,,,,,,,,,,,,,,,-82.412121638088,-51.124477674441,-133.554182699651,-11.0337,-1514.7729639191389,-769.743709981781,-2284.5101250178323,4.1095
WLJDEQYURTUSDN-UHFFFAOYSA-N__QLLGDHJQCKPRCY-UHFFFAOYSA-N,WLJDEQYURTUSDN-UHFFFAOYSA-N,QLLGDHJQCKPRCY-UHFFFAOYSA-N,C1CN(CCN1CCC2=C(C=C(C=C2)C3=NC(=CC=C3)N)F)C(CC4=CC=C(C=C4)F)C=O,C1=CC(=CC=C1OC2=NC3=C(C=C2)C(=C(N=C3Br)C(=O)NCC=O)O)F,Nc1cccc(-c2ccc(CCN3CCN(C(Cc4ccc(F)cc4)C(=O)C(O)CNC(=O)c4nc(Br)c5nc(Oc6ccc(F)cc6)ccc5c4O)CC3)c(F)c2)n1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_WLJDEQYURTUSDN-UHFFFAOYSA-N__QLLGDHJQCKPRCY-UHFFFAOYSA-N.xyz,-171.117245726327,-9.5335,-8.3251,1.2084,6.4318,1.7563,-4.09405,2.33775,3.58491,6.607,0.211273,-0.337049,0.087066,-0.435363,0.317273,1.861049,0.954814,1.019038,0.025475,-0.001697,0.011889,0.027172,-0.000736,-0.001415,-0.001076,0.000679,72.4931,75.0501,71.0236,17.2763,2.4847,13.0296,1174.9007,21.4232,2.1008,113.628,17.711,,,,,,,,,,,,,,,,,-94.799793530112,-75.737798701953,-170.551009737938,-8.4196,-1501.159272031966,-3793.389621629746,-5294.543291575871,3.5154
QLLGDHJQCKPRCY-UHFFFAOYSA-N__WLJDEQYURTUSDN-UHFFFAOYSA-N,QLLGDHJQCKPRCY-UHFFFAOYSA-N,WLJDEQYURTUSDN-UHFFFAOYSA-N,C1=CC(=CC=C1OC2=NC3=C(C=C2)C(=C(N=C3Br)C(=O)NCC=O)O)F,C1CN(CCN1CCC2=C(C=C(C=C2)C3=NC(=CC=C3)N)F)C(CC4=CC=C(C=C4)F)C=O,Nc1cccc(-c2ccc(CCN3CCN(C(Cc4ccc(F)cc4)C(O)C(=O)CNC(=O)c4nc(Br)c5nc(Oc6ccc(F)cc6)ccc5c4O)CC3)c(F)c2)n1,hetero-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_QLLGDHJQCKPRCY-UHFFFAOYSA-N__WLJDEQYURTUSDN-UHFFFAOYSA-N.xyz,-171.146018815073,-9.7853,-8.2548,1.5305,6.661,1.5053,-4.08315,2.57785,3.233725,6.129,0.218692,-0.350073,0.084672,-0.446498,0.321348,1.858183,0.965084,1.013673,0.023229,0.002329,0.012779,0.0209,-0.003112,-0.000824,-0.001968,-0.002288,51.3526,65.7269,74.2639,14.3067,1.8438,13.1526,914.9292,24.2479,4.1806,40.4749,-147.2952,,,,,,,,,,,,,,,,,-75.737798701953,-94.799793530112,-170.554955902483,-10.8959,-3793.389621629746,-1501.159272031966,-5294.550853394125,-1.2298
WIYQBYRFDSTVFK-UHFFFAOYSA-N__NCJNVNMUNXTXRP-LLVKDONJSA-N,WIYQBYRFDSTVFK-UHFFFAOYSA-N,NCJNVNMUNXTXRP-LLVKDONJSA-N,COC1=CC=C(C=C1)CN2CC3=C(C2C=O)C(=C4C=CC=C(C4=N3)C5=CC(=CC(=C5)F)OC)N,C[C@H](CC=O)COCC1=CC=CC=C1,COc1ccc(CN2Cc3nc4c(-c5cc(F)cc(OC)c5)cccc4c(N)c3C2C(=O)C(O)CC(C)COCc2ccccc2)cc1,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_WIYQBYRFDSTVFK-UHFFFAOYSA-N__NCJNVNMUNXTXRP-LLVKDONJSA-N.xyz,-137.770031185985,-9.6508,-7.3008,2.35,6.6018,0.6721,-3.63695,2.96485,2.230704,3.454,0.215254,-0.368404,0.093939,-0.454256,0.327617,1.827713,0.969187,1.016028,0.025687,0.006321,0.016004,0.019366,-0.001957,0.003454,0.000749,-0.005411,62.9321,83.438,79.2513,8.9985,5.4056,11.8797,918.3016,21.8609,2.5376,89.3682,-18.0502,,,,,,,,,,,,,,,,,-95.422172207859,-41.764391265669,-137.20052040295,-8.7581,-1532.764359041844,-617.115610805863,-2149.88331980317,-2.1021
NCJNVNMUNXTXRP-LLVKDONJSA-N__WIYQBYRFDSTVFK-UHFFFAOYSA-N,NCJNVNMUNXTXRP-LLVKDONJSA-N,WIYQBYRFDSTVFK-UHFFFAOYSA-N,C[C@H](CC=O)COCC1=CC=CC=C1,COC1=CC=C(C=C1)CN2CC3=C(C2C=O)C(=C4C=CC=C(C4=N3)C5=CC(=CC(=C5)F)OC)N,COc1ccc(CN2Cc3nc4c(-c5cc(F)cc(OC)c5)cccc4c(N)c3C2C(O)C(=O)CC(C)COCc2ccccc2)cc1,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_NCJNVNMUNXTXRP-LLVKDONJSA-N__WIYQBYRFDSTVFK-UHFFFAOYSA-N.xyz,-137.774973081383,-9.5419,-7.0688,2.4731,6.5356,0.5238,-3.5297,3.0059,2.072388,3.783,0.231939,-0.373789,0.084905,-0.453437,0.319112,1.826899,0.972371,0.998782,0.022117,-0.004021,0.009048,0.026138,-0.003224,0.00236,-0.000432,-0.005584,71.6489,80.4038,84.3173,6.5134,2.9708,13.2491,888.1404,22.3724,2.0024,117.0463,-3.5396,,,,,,,,,,,,,,,,,-41.764391265669,-95.422172207859,-137.206174913939,-12.3064,-617.115610805863,-1532.764359041844,-2149.890431457789,-6.5648
MVBSALWIOJGMMJ-UHFFFAOYSA-N__NMDUUPWJBWOPKJ-UHFFFAOYSA-N,MVBSALWIOJGMMJ-UHFFFAOYSA-N,NMDUUPWJBWOPKJ-UHFFFAOYSA-N,C(=O)C(OC(C(C(F)(F)F)(F)F)(F)F)(F)S(=O)(=O)F,CC1=C(C=CC(=C1)C(C)C)CCC=O,Cc1cc(C(C)C)ccc1CCC(O)C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)F,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_MVBSALWIOJGMMJ-UHFFFAOYSA-N__NMDUUPWJBWOPKJ-UHFFFAOYSA-N.xyz,-114.409564804352,-10.9345,-9.2084,1.7261,8.4713,1.2094,-4.84035,3.63095,3.226289,8.375,0.213935,-0.251828,0.083028,-0.450653,0.353339,1.905194,0.988708,0.959688,0.104283,0.002221,0.053252,0.102062,-0.005725,0.002464,-0.001631,-0.008189,26.1234,74.2208,77.3091,7.8677,3.4262,8.5793,657.1536,19.2651,4.2855,29.7338,-168.7185,,,,,,,,,,,,,,,,,-73.262237970123,-40.859247150651,-114.158329925493,-23.1205,-1789.007863409006,-581.186076694055,-2370.17237609104,13.5316
NMDUUPWJBWOPKJ-UHFFFAOYSA-N__MVBSALWIOJGMMJ-UHFFFAOYSA-N,NMDUUPWJBWOPKJ-UHFFFAOYSA-N,MVBSALWIOJGMMJ-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C(C)C)CCC=O,C(=O)C(OC(C(C(F)(F)F)(F)F)(F)F)(F)S(=O)(=O)F,Cc1cc(C(C)C)ccc1CCC(=O)C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)F,aliph-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_NMDUUPWJBWOPKJ-UHFFFAOYSA-N__MVBSALWIOJGMMJ-UHFFFAOYSA-N.xyz,-114.419916088535,-10.9541,-9.296,1.6581,8.4542,1.1417,-4.79795,3.65625,3.148079,9.443,0.220247,-0.329819,0.071178,-0.40078,0.337673,1.773609,0.92563,1.033537,0.12495,0.004155,0.064552,0.120795,-0.007846,0.002218,-0.002814,-0.010064,29.6608,72.1848,68.3511,9.1049,3.4348,9.5694,679.9931,18.8084,3.0442,89.1063,-101.4909,,,,,,,,,,,,,,,,,-40.859247150651,-73.262237970123,-114.171185799467,-31.1876,-581.186076694055,-1789.007863409006,-2370.18242956354,7.223
MGZZCLZGCUQURD-UHFFFAOYSA-N__PZRSVCRPOICSCV-UHFFFAOYSA-N,MGZZCLZGCUQURD-UHFFFAOYSA-N,PZRSVCRPOICSCV-UHFFFAOYSA-N,COC1=CC=CC=C1C(CC=O)(F)F,CC1=C(C(=NN1C(C=O)N2CCN(CC2)C3=NC=NC4=C3NC=N4)C(F)(F)F)Cl,COc1ccccc1C(F)(F)CC(=O)C(O)C(N1CCN(c2ncnc3nc[nH]c23)CC1)n1nc(C(F)(F)F)c(Cl)c1C,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_MGZZCLZGCUQURD-UHFFFAOYSA-N__PZRSVCRPOICSCV-UHFFFAOYSA-N.xyz,-132.817340787246,-9.6858,-7.8559,1.8299,7.0379,0.9074,-3.97265,3.06525,2.574333,8.682,0.23168,-0.359209,0.083135,-0.434951,0.323632,1.842673,0.960196,1.020004,0.044427,-0.001887,0.02127,0.046314,-0.00442,-0.001436,-0.002928,-0.002984,59.5794,76.1962,73.7473,9.4452,3.9259,9.8809,811.6483,20.9892,4.2721,35.8247,172.5548,,,,,,,,,,,,,,,,,-43.968309474989,-88.45407859518,-132.447809570176,-15.9522,-737.1253187857529,-1892.1509689509169,-2629.276283579074,0.0026
PZRSVCRPOICSCV-UHFFFAOYSA-N__MGZZCLZGCUQURD-UHFFFAOYSA-N,PZRSVCRPOICSCV-UHFFFAOYSA-N,MGZZCLZGCUQURD-UHFFFAOYSA-N,CC1=C(C(=NN1C(C=O)N2CCN(CC2)C3=NC=NC4=C3NC=N4)C(F)(F)F)Cl,COC1=CC=CC=C1C(CC=O)(F)F,COc1ccccc1C(F)(F)CC(O)C(=O)C(N1CCN(c2ncnc3nc[nH]c23)CC1)n1nc(C(F)(F)F)c(Cl)c1C,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_PZRSVCRPOICSCV-UHFFFAOYSA-N__MGZZCLZGCUQURD-UHFFFAOYSA-N.xyz,-132.812154432417,-9.8162,-8.0037,1.8125,7.1483,0.9622,-4.05525,3.09305,2.658388,16.197,0.219809,-0.30077,0.09554,-0.422676,0.32553,1.911345,0.956033,1.025929,0.049146,-0.001783,0.023682,0.050929,-0.001751,2.3e-05,-0.000864,-0.001774,48.1302,80.1656,72.5622,7.6086,2.9298,10.5718,815.6882,20.8581,2.3518,100.5144,-17.3162,,,,,,,,,,,,,,,,,-88.45407859518,-43.968309474989,-132.446283754251,-14.9948,-1892.1509689509169,-737.1253187857529,-2629.278514273264,-1.3972
KUMVFZXNHJDWKK-KRWDZBQOSA-N__ZXILWCCRFPYKKS-UHFFFAOYSA-N,KUMVFZXNHJDWKK-KRWDZBQOSA-N,ZXILWCCRFPYKKS-UHFFFAOYSA-N,CN(C)C1=CC2=C(C=C1CC[C@@H](C=O)NC(=O)C3=NOC(=C3)CC4=CC=CC=C4)NC(=N2)C(F)(F)F,C1CCN(CC1)C2=CC=CC=C2CCC=O,CN(C)c1cc2nc(C(F)(F)F)[nH]c2cc1CCC(NC(=O)c1cc(Cc2ccccc2)on1)C(=O)C(O)CCc1ccccc1N1CCCCC1,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_KUMVFZXNHJDWKK-KRWDZBQOSA-N__ZXILWCCRFPYKKS-UHFFFAOYSA-N.xyz,-153.489756977225,-9.4047,-7.6409,1.7638,6.6607,1.0761,-3.8684,2.7923,2.679604,5.062,0.217138,-0.354209,0.097766,-0.440058,0.313721,1.848818,0.973514,1.011538,0.02593,-0.000652,0.012639,0.026582,-0.000842,-0.000508,-0.000675,-0.000334,90.6508,73.9238,72.2891,8.9014,2.6168,11.9958,949.4476,22.0978,2.0409,116.9006,-8.6054,,,,,,,,,,,,,,,,,-106.449417908472,-46.416540901899,-152.878525540712,-7.8857,-1765.797798600878,-674.61756579293,-2440.416547624706,-0.7425
ZXILWCCRFPYKKS-UHFFFAOYSA-N__KUMVFZXNHJDWKK-KRWDZBQOSA-N,ZXILWCCRFPYKKS-UHFFFAOYSA-N,KUMVFZXNHJDWKK-KRWDZBQOSA-N,C1CCN(CC1)C2=CC=CC=C2CCC=O,CN(C)C1=CC2=C(C=C1CC[C@@H](C=O)NC(=O)C3=NOC(=C3)CC4=CC=CC=C4)NC(=N2)C(F)(F)F,CN(C)c1cc2nc(C(F)(F)F)[nH]c2cc1CCC(NC(=O)c1cc(Cc2ccccc2)on1)C(O)C(=O)CCc1ccccc1N1CCCCC1,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_ZXILWCCRFPYKKS-UHFFFAOYSA-N__KUMVFZXNHJDWKK-KRWDZBQOSA-N.xyz,-153.485594174481,-9.3524,-7.5612,1.7912,6.3816,1.0221,-3.70185,2.67975,2.556898,5.455,0.218938,-0.369661,0.083476,-0.446681,0.317432,1.830896,0.960503,1.014782,0.025135,-0.000769,0.012183,0.025904,-0.002468,-0.000717,-0.001593,-0.001751,81.5726,69.2369,78.3649,13.8371,2.8684,12.7058,1069.7686,20.7883,1.9998,117.7436,-8.3035,,,,,,,,,,,,,,,,,-46.416540901899,-106.449417908472,-152.882554952853,-10.4142,-674.61756579293,-1765.797798600878,-2440.4094072258417,3.7382
AGRIFDATABVSAA-VQHVLOKHSA-N__FGRCHLCDMWLNLN-UHFFFAOYSA-N,AGRIFDATABVSAA-VQHVLOKHSA-N,FGRCHLCDMWLNLN-UHFFFAOYSA-N,CC/C=C/C(CC)(CC=C)C=O,CCC1=CC(=C(C=C1)C(CCC#CC2=CC(=NC(=N2)C)OCC3=CC=C(C=C3)OC)C=O)F,C=CCC(C=CCC)(CC)C(=O)C(O)C(CCC#Cc1cc(OCc2ccc(OC)cc2)nc(C)n1)c1ccc(CC)cc1F,aliph-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_AGRIFDATABVSAA-VQHVLOKHSA-N__FGRCHLCDMWLNLN-UHFFFAOYSA-N.xyz,-131.0893972288,-9.7313,-7.1601,2.5712,6.6437,0.5227,-3.5832,3.0605,2.097586,3.509,0.221228,-0.351531,0.093047,-0.433347,0.306367,1.865029,0.946207,0.997544,0.044227,0.009208,0.026718,0.035019,-0.001692,0.005832,0.00207,-0.007524,56.5662,84.7815,79.2519,16.3212,3.4573,11.5801,985.3119,20.4285,2.3965,103.4062,-53.9342,,,,,,,,,,,,,,,,,-36.529141939342,-93.953621669238,-130.494903299704,-7.6178,-504.925131478125,-1479.719159642332,-1984.639464619569,3.0287
FGRCHLCDMWLNLN-UHFFFAOYSA-N__AGRIFDATABVSAA-VQHVLOKHSA-N,FGRCHLCDMWLNLN-UHFFFAOYSA-N,AGRIFDATABVSAA-VQHVLOKHSA-N,CCC1=CC(=C(C=C1)C(CCC#CC2=CC(=NC(=N2)C)OCC3=CC=C(C=C3)OC)C=O)F,CC/C=C/C(CC)(CC=C)C=O,C=CCC(C=CCC)(CC)C(O)C(=O)C(CCC#Cc1cc(OCc2ccc(OC)cc2)nc(C)n1)c1ccc(CC)cc1F,aliph-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_FGRCHLCDMWLNLN-UHFFFAOYSA-N__AGRIFDATABVSAA-VQHVLOKHSA-N.xyz,-131.093931866092,-9.726,-7.3027,2.4233,6.7519,0.5388,-3.64535,3.10655,2.1388,4.074,0.217976,-0.373398,0.090984,-0.441318,0.308726,1.822602,0.97641,1.009487,0.04649,0.002205,0.024347,0.044285,-0.002163,0.003675,0.000756,-0.005838,53.286,81.0246,81.1749,6.9525,2.9159,16.1524,938.0917,21.4547,2.0416,116.4153,18.2024,,,,,,,,,,,,,,,,,-93.953621669238,-36.529141939342,-130.495634468729,-8.0766,-1479.719159642332,-504.925131478125,-1984.643203080108,0.6828
NHPAFJNFMXNFJE-GQGBYOKCSA-N__FKQQCAMOYKFRML-UHFFFAOYSA-N,NHPAFJNFMXNFJE-GQGBYOKCSA-N,FKQQCAMOYKFRML-UHFFFAOYSA-N,C/C=C\1/CN2[C@H]3C[C@@H]1[C@@]([C@]4(C3=NC5=CC=CC=C54)C[C@@H]2OC)(C=O)C(=O)OC,CCC(=O)NC1=C(C=C(C=C1)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CC(=O)O)C=O)Cl,CC=C1CN2C(OC)CC34C(=Nc5ccccc53)C2CC1C4(C(=O)OC)C(=O)C(O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(C)NC(=O)c1ccc(NC(=O)CC)c(Cl)c1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_NHPAFJNFMXNFJE-GQGBYOKCSA-N__FKQQCAMOYKFRML-UHFFFAOYSA-N.xyz,-187.220577956749,-9.6224,-7.5779,2.0445,6.5875,1.062,-3.82475,2.76275,2.647491,3.899,0.225883,-0.331777,0.090838,-0.457519,0.349194,1.884988,0.943935,1.016128,0.037754,-0.000509,0.018623,0.038263,-0.00213,-0.001169,-0.001649,-0.000961,52.1394,87.4528,81.0223,14.8028,4.0242,8.8714,1013.8686,23.1898,4.0819,50.7705,-169.8934,,,,,,,,,,,,,,,,,-81.133345466373,-105.350369290988,-186.496562546659,-8.0621,-1262.834083289022,-2060.1955646647943,-3323.0243324756552,3.3355
FKQQCAMOYKFRML-UHFFFAOYSA-N__NHPAFJNFMXNFJE-GQGBYOKCSA-N,FKQQCAMOYKFRML-UHFFFAOYSA-N,NHPAFJNFMXNFJE-GQGBYOKCSA-N,CCC(=O)NC1=C(C=C(C=C1)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CC(=O)O)C=O)Cl,C/C=C\1/CN2[C@H]3C[C@@H]1[C@@]([C@]4(C3=NC5=CC=CC=C54)C[C@@H]2OC)(C=O)C(=O)OC,CC=C1CN2C(OC)CC34C(=Nc5ccccc53)C2CC1C4(C(=O)OC)C(O)C(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(C)NC(=O)c1ccc(NC(=O)CC)c(Cl)c1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_FKQQCAMOYKFRML-UHFFFAOYSA-N__NHPAFJNFMXNFJE-GQGBYOKCSA-N.xyz,-187.212261699279,-9.7869,-7.6559,2.131,6.6596,1.1408,-3.9002,2.7594,2.756317,7.074,0.217663,-0.349742,0.100106,-0.433581,0.330439,1.849015,0.937049,0.997442,0.035956,-0.001777,0.01709,0.037733,-0.002091,-0.001899,-0.001995,-0.000192,69.9937,91.4112,94.2823,9.2601,4.6213,18.0376,1057.9673,22.3618,2.8824,90.8942,87.4556,,,,,,,,,,,,,,,,,-105.350369290988,-81.133345466373,-186.498371059476,-9.197,-2060.1955646647943,-1262.834083289022,-3323.022525123344,4.4696
JTHLMNNTJIOMNJ-SECBINFHSA-N__SJFKZHQLGATMKP-UHFFFAOYSA-N,JTHLMNNTJIOMNJ-SECBINFHSA-N,SJFKZHQLGATMKP-UHFFFAOYSA-N,CC1=NC=C(C(=C1O)CN[C@H](C=O)C=[Se])COP(=O)(O)O,C1CN(CCN1CCC=O)C(=O)NC2=C(C(=C(C(=C2F)F)F)F)F,Cc1ncc(COP(=O)(O)O)c(CNC(C=[Se])C(=O)C(O)CCN2CCN(C(=O)Nc3c(F)c(F)c(F)c(F)c3F)CC2)c1O,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_JTHLMNNTJIOMNJ-SECBINFHSA-N__SJFKZHQLGATMKP-UHFFFAOYSA-N.xyz,-144.986130521015,-9.5546,-8.4066,1.148,6.6914,1.7429,-4.21715,2.47425,3.593888,5.921,0.223748,-0.358781,0.096552,-0.43132,0.319163,1.835657,0.963466,1.00861,0.020019,0.002147,0.011083,0.017872,-0.005327,-0.003978,-0.004653,-0.001349,79.4168,68.5089,70.1547,15.7294,2.2576,8.0734,889.0604,20.9834,4.2674,34.3893,-156.3123,,,,,,,,,,,,,,,,,-67.098709764131,-77.496669529594,-144.616731044248,-13.3984,-3731.790339689656,-1355.737982377345,-5087.52238977504,3.7226
SJFKZHQLGATMKP-UHFFFAOYSA-N__JTHLMNNTJIOMNJ-SECBINFHSA-N,SJFKZHQLGATMKP-UHFFFAOYSA-N,JTHLMNNTJIOMNJ-SECBINFHSA-N,C1CN(CCN1CCC=O)C(=O)NC2=C(C(=C(C(=C2F)F)F)F)F,CC1=NC=C(C(=C1O)CN[C@H](C=O)C=[Se])COP(=O)(O)O,Cc1ncc(COP(=O)(O)O)c(CNC(C=[Se])C(O)C(=O)CCN2CCN(C(=O)Nc3c(F)c(F)c(F)c(F)c3F)CC2)c1O,carbo-hetero,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_SJFKZHQLGATMKP-UHFFFAOYSA-N__JTHLMNNTJIOMNJ-SECBINFHSA-N.xyz,-144.98962493171,-9.6762,-8.3587,1.3175,6.7454,1.5808,-4.1631,2.5823,3.355807,8.247,0.21592,-0.369757,0.089587,-0.421831,0.323161,1.814476,0.970587,1.031328,0.000748,-0.000852,-5.2e-05,0.0016,-0.003258,-0.003764,-0.003511,0.000506,77.2901,71.2653,73.8673,9.9299,2.1105,11.9124,858.1016,21.4365,2.0394,116.4695,14.4256,,,,,,,,,,,,,,,,,-77.496669529594,-67.098709764131,-144.61649042284,-13.2474,-1355.737982377345,-3731.790339689656,-5087.527473887802,0.5322
JTNBHQVBHDSNAC-UHFFFAOYSA-N__PVLJSFVBPTWPDH-UHFFFAOYSA-N,JTNBHQVBHDSNAC-UHFFFAOYSA-N,PVLJSFVBPTWPDH-UHFFFAOYSA-N,CC1OCC2C(O1)C(OC(O2)C)C=O,CN1CCN(CC1)C2CN(C2)C(C=O)C(=O)C(F)(F)F,CC1OC2COC(C)OC2C(C(=O)C(O)C(C(=O)C(F)(F)F)N2CC(N3CCN(C)CC3)C2)O1,aliph-aliph,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_JTNBHQVBHDSNAC-UHFFFAOYSA-N__PVLJSFVBPTWPDH-UHFFFAOYSA-N.xyz,-112.727628714482,-9.5685,-8.4411,1.1274,6.925,0.665,-3.795,3.13,2.300643,3.081,0.206698,-0.332501,0.100847,-0.418163,0.322019,1.85034,0.961235,1.026822,0.060277,0.001333,0.030805,0.058944,0.002842,-0.0012,0.000821,0.004042,52.4586,75.7571,75.799,11.1626,3.6702,6.2874,670.6451,19.06,2.138,112.244,25.2577,,,,,,,,,,,,,,,,,-46.577804819569,-65.703355957562,-112.302681768398,-13.5046,-727.335528243688,-1082.103586794633,-1809.40968851962,18.4654
PVLJSFVBPTWPDH-UHFFFAOYSA-N__JTNBHQVBHDSNAC-UHFFFAOYSA-N,PVLJSFVBPTWPDH-UHFFFAOYSA-N,JTNBHQVBHDSNAC-UHFFFAOYSA-N,CN1CCN(CC1)C2CN(C2)C(C=O)C(=O)C(F)(F)F,CC1OCC2C(O1)C(OC(O2)C)C=O,CC1OCC2OC(C)OC(C(O)C(=O)C(C(=O)C(F)(F)F)N3CC(N4CCN(C)CC4)C3)C2O1,aliph-aliph,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round3/chunk_0004/xyz_prod/prod_PVLJSFVBPTWPDH-UHFFFAOYSA-N__JTNBHQVBHDSNAC-UHFFFAOYSA-N.xyz,-112.72862353506,-9.7393,-8.3492,1.3901,7.2701,0.4825,-3.8763,3.3938,2.213699,5.245,0.234278,-0.318253,0.076181,-0.392707,0.340537,1.892192,0.966661,0.997915,0.091673,-0.001885,0.044894,0.093558,-0.006324,-0.002244,-0.004284,-0.00408,33.7943,77.6987,76.1502,6.0779,3.7455,7.0331,697.8349,19.0478,3.7982,67.0411,170.0366,,,,,,,,,,,,,,,,,-65.703355957562,-46.577804819569,-112.306314924202,-15.7845,-1082.103586794633,-727.335528243688,-1809.414005626177,15.7564
